ID;NAME;QUANTITY;PRICE
19113;Corpus C-Type Heavy Energy Nosferatu;0;18900000,00
19039;Corpus C-Type Large Armor Repairer;0;99999994,44
18933;Corpus X-Type Armor EM Hardener;59;74389993,78
18937;Corpus X-Type Armor Explosive Hardener;0;105000000,00
18941;Corpus X-Type Armor Kinetic Hardener;45;81989977,52
18945;Corpus X-Type Armor Thermal Hardener;70;115000000,00
37631;Corpus X-Type Heavy Energy Neutralizer;43;205998988,00
19119;Corpus X-Type Heavy Energy Nosferatu;28;21999991,95
19045;Corpus X-Type Large Armor Repairer;49;143989670,70
5933;Counterbalanced Compact Gyrostabilizer;7;102999,98
28646;Covert Cynosural Field Generator I;55;3593409,70
28652;Covert Jump Portal Generator I;68;16010053,01
11578;Covert Ops Cloaking Device II;45;5922002,39
16457;Crosslink Compact Ballistic Control System;0;3700000,00
13320;Cruise Missile Launcher I;27;49999,97
19739;Cruise Missile Launcher II;58;3299874,52
21096;Cynosural Field Generator I;29;1309960,00
19944;CZ-4 Compact Gravimetric ECM;5;19898,00
2046;Damage Control I;0;10600,00
2048;Damage Control II;0;589889,99
41457;Dark Blood 25000mm Steel Plates;59;1200000000,00
14003;Dark Blood Adaptive Nano Plating;0;4999998,94
13972;Dark Blood Armor EM Hardener;0;4479999,99
13976;Dark Blood Armor Explosive Hardener;0;4389998,86
13980;Dark Blood Armor Kinetic Hardener;0;3789998,99
13984;Dark Blood Armor Thermal Hardener;46;3629999,80
14142;Dark Blood Cap Recharger;62;21999999,71
14144;Dark Blood Capacitor Power Relay;0;34199999,94
41501;Dark Blood Capital Armor Repairer;0;2000000000,00
41488;Dark Blood Capital Cap Battery;0;2430000000,00
41494;Dark Blood Capital Capacitor Booster;0;17000000000,00
40664;Dark Blood Capital Energy Neutralizer;66;2000000000,00
40670;Dark Blood Capital Energy Nosferatu;0;1795999990,00
41526;Dark Blood Capital Flex Armor Hardener;15;338999996,70
41467;Dark Blood Capital Remote Armor Repairer;0;0,00
41118;Dark Blood Dual Giga Beam Laser;0;0,00
41103;Dark Blood Dual Giga Pulse Laser;0;0,00
13793;Dark Blood Dual Heavy Beam Laser;0;2896899,98
13791;Dark Blood Dual Heavy Pulse Laser;54;12999999,79
13795;Dark Blood Dual Light Beam Laser;0;8999992,00
13797;Dark Blood Dual Light Pulse Laser;20;3989000,00
14021;Dark Blood EM Plating;2;489998,99
14070;Dark Blood Energized Adaptive Nano Membrane;14;44898999,34
14088;Dark Blood Energized EM Membrane;52;557995,00
14082;Dark Blood Energized Explosive Membrane;0;949999,99
14076;Dark Blood Energized Kinetic Membrane;0;1039998,94
14094;Dark Blood Energized Thermal Membrane;63;495498,00
14015;Dark Blood Explosive Plating;0;333332,95
13799;Dark Blood Focused Medium Beam Laser;61;20253314,15
13801;Dark Blood Focused Medium Pulse Laser;20;20000000,00
13803;Dark Blood Gatling Pulse Laser;0;39000000,00
13941;Dark Blood Heat Sink;44;68999996,83
13805;Dark Blood Heavy Beam Laser;11;54999997,00
14172;Dark Blood Heavy Capacitor Booster;0;12499000,00
14168;Dark Blood Heavy Energy Neutralizer;0;47399999,94
14152;Dark Blood Heavy Energy Nosferatu;55;3987198,97
13807;Dark Blood Heavy Pulse Laser;38;48601401,01
14009;Dark Blood Kinetic Plating;66;575000,00
13957;Dark Blood Large Armor Repairer;0;30002652,00
14188;Dark Blood Large EMP Smartbomb;0;163249911,90
13960;Dark Blood Medium Armor Repairer;43;103999999,90
14176;Dark Blood Medium Capacitor Booster;8;24000000,00
14192;Dark Blood Medium EMP Smartbomb;7;54678776,00
14164;Dark Blood Medium Energy Neutralizer;67;66999998,00
14156;Dark Blood Medium Energy Nosferatu;40;26999999,00
13813;Dark Blood Mega Beam Laser;30;2288875,99
13815;Dark Blood Mega Pulse Laser;19;17439998,97
14180;Dark Blood Micro Capacitor Booster;5;1280000000,00
14196;Dark Blood Micro EMP Smartbomb;0;0,00
14134;Dark Blood Power Diagnostic System;60;43499997,99
13819;Dark Blood Quad Beam Laser;42;22000000,00
41066;Dark Blood Quad Mega Pulse Laser;0;0,00
14128;Dark Blood Reactor Control Unit;0;0,00
13964;Dark Blood Small Armor Repairer;13;22999994,96
14184;Dark Blood Small Capacitor Booster;0;30000000,00
14200;Dark Blood Small EMP Smartbomb;30;18850000,00
14160;Dark Blood Small Energy Neutralizer;32;29999998,88
14148;Dark Blood Small Energy Nosferatu;0;39995999,88
13809;Dark Blood Small Focused Beam Laser;20;9999983,00
13811;Dark Blood Small Focused Pulse Laser;0;4499999,48
14262;Dark Blood Stasis Webifier;63;84000000,00
13817;Dark Blood Tachyon Beam Laser;48;89999984,90
14027;Dark Blood Thermal Plating;0;1449999,96
14242;Dark Blood Warp Disruptor;36;137988766,20
14252;Dark Blood Warp Scrambler;0;104700000,00
22175;Data Analyzer I;0;59995,00
30834;Data Analyzer II;9;1249995,98
5322;DDO Scoped Tracking Disruptor I;0;9498,98
12108;Deep Core Mining Laser I;0;683889,69
44102;Defender Launcher I;61;2898977,27
5361;Deluge Enduring Burst Jammer;25;8197,99
41240;Domination 10000MN Afterburner;2;3946799944,00
14102;Domination 100MN Afterburner;56;15999999,98
14106;Domination 10MN Afterburner;0;59999998,99
13774;Domination 1200mm Artillery;42;5000000,00
13773;Domination 125mm Autocannon;36;7999999,00
13775;Domination 1400mm Howitzer Artillery;0;103333332,80
13776;Domination 150mm Autocannon;62;19899999,00
14110;Domination 1MN Afterburner;0;21639498,00
13777;Domination 200mm Autocannon;38;24900000,00
13778;Domination 220mm Autocannon;16;12900000,00
13779;Domination 250mm Artillery;0;23999998,82
13781;Domination 280mm Howitzer Artillery;0;49999999,00
13782;Domination 425mm Autocannon;0;68999999,00
41254;Domination 50000MN Microwarpdrive;18;3168899990,00
14114;Domination 500MN Microwarpdrive;33;52777776,96
14118;Domination 50MN Microwarpdrive;8;107000000,00
14122;Domination 5MN Microwarpdrive;58;29000000,00
13783;Domination 650mm Artillery;0;19999979,95
13784;Domination 720mm Howitzer Artillery;67;119999970,00
13785;Domination 800mm Repeating Cannon;0;99899997,51
13998;Domination Adaptive Invulnerability Field;68;66949998,77
13999;Domination Adaptive Nano Plating;7;1823999,98
13986;Domination Armor EM Hardener;30;3375000,00
13988;Domination Armor Explosive Hardener;23;3097999,89
13990;Domination Armor Kinetic Hardener;0;5000000,00
13992;Domination Armor Thermal Hardener;0;2999999,99
13935;Domination Ballistic Control System;22;95869560,35
41487;Domination Capital Cap Battery;0;2450000000,00
41531;Domination Capital Flex Shield Hardener;0;344345444,00
41474;Domination Capital Remote Shield Booster;13;495000000,00
41510;Domination Capital Shield Booster;0;1300000000,00
41462;Domination Capital Shield Extender;56;4199998999,00
13927;Domination Cruise Missile Launcher;28;20565146,99
13786;Domination Dual 180mm Autocannon;0;11299999,00
13787;Domination Dual 425mm Autocannon;0;6000000,99
13788;Domination Dual 650mm Repeating Cannon;0;20899991,00
14017;Domination EM Plating;27;259999,99
14041;Domination EM Ward Amplifier;0;28999997,99
13994;Domination EM Ward Field;0;3698999,99
14029;Domination Explosive Deflection Amplifier;0;1990999,97
13996;Domination Explosive Deflection Field;44;1499990,00
14011;Domination Explosive Plating;58;1184998,98
13939;Domination Gyrostabilizer;0;96999999,96
28379;Domination Heavy Assault Missile Launcher;0;0,00
13921;Domination Heavy Missile Launcher;0;77999999,80
41059;Domination Heavy Stasis Grappler;0;134000000,00
40737;Domination Heavy Warp Disruptor;0;0,00
40764;Domination Heavy Warp Scrambler;0;0,00
41154;Domination Hexa 2500mm Repeating Cannon;0;1399999999,00
34481;Domination Inertial Stabilizers;28;110000000,00
14037;Domination Kinetic Deflection Amplifier;50;5999999,76
13997;Domination Kinetic Deflection Field;4;2392000,00
14005;Domination Kinetic Plating;0;502000,00
13955;Domination Large Armor Repairer;11;10080000,87
41219;Domination Large Cap Battery;0;0,00
14208;Domination Large Proton Smartbomb;0;108994998,20
13948;Domination Large Shield Booster;8;11359999,97
13925;Domination Light Missile Launcher;40;89998998,99
13958;Domination Medium Armor Repairer;43;44499996,00
41216;Domination Medium Cap Battery;0;0,00
14222;Domination Medium Proton Smartbomb;0;17100048,34
13950;Domination Medium Shield Booster;62;23499999,00
14224;Domination Micro Proton Smartbomb;0;0,00
14127;Domination Nanofiber Structure;0;36665997,20
14126;Domination Overdrive Injector;0;24999999,99
41160;Domination Quad 3500mm Siege Artillery;51;475000000,40
41083;Domination Quad 800mm Repeating Cannon;68;1919999998,00
33452;Domination Rapid Heavy Missile Launcher;0;0,00
13919;Domination Rapid Light Missile Launcher;32;66999981,85
13931;Domination Rocket Launcher;13;27999999,99
14045;Domination Shield Boost Amplifier;12;62999999,99
13962;Domination Small Armor Repairer;0;0,00
41213;Domination Small Cap Battery;0;0,00
14226;Domination Small Proton Smartbomb;24;1800000,00
13952;Domination Small Shield Booster;34;9750000,00
14264;Domination Stasis Webifier;0;88732333,34
32414;Domination Target Painter;0;49799999,78
14033;Domination Thermal Dissipation Amplifier;63;37998992,88
13995;Domination Thermal Dissipation Field;0;1947800,00
14023;Domination Thermal Plating;0;830000,00
13923;Domination Torpedo Launcher;40;9000045,43
14100;Domination Tracking Enhancer;40;81999997,96
14244;Domination Warp Disruptor;65;190999999,00
14254;Domination Warp Scrambler;0;114499999,90
13954;Domination X-Large Shield Booster;0;8709999,99
14870;Draclira's Modified Adaptive Nano Plating;0;0,00
15030;Draclira's Modified Armor EM Hardener;0;0,00
15078;Draclira's Modified Armor Explosive Hardener;0;0,00
15062;Draclira's Modified Armor Kinetic Hardener;0;0,00
15046;Draclira's Modified Armor Thermal Hardener;0;0,00
21819;Draclira's Modified Cap Recharger;0;8399997800,00
15094;Draclira's Modified Capacitor Power Relay;29;2498994900,00
14423;Draclira's Modified Dual Heavy Beam Laser;0;0,00
14918;Draclira's Modified EM Plating;0;1250000000,00
14950;Draclira's Modified Energized Adaptive Nano Membrane;0;0,00
14982;Draclira's Modified Energized EM Membrane;0;0,00
14998;Draclira's Modified Energized Explosive Membrane;0;0,00
15014;Draclira's Modified Energized Kinetic Membrane;0;0,00
14966;Draclira's Modified Energized Thermal Membrane;0;0,00
14902;Draclira's Modified Explosive Plating;0;1014900000,00
14814;Draclira's Modified Heat Sink;0;5497999187,00
15142;Draclira's Modified Heavy Capacitor Booster;0;2295996000,00
14846;Draclira's Modified Heavy Energy Neutralizer;0;3300000000,00
14830;Draclira's Modified Heavy Energy Nosferatu;0;3890000000,00
14886;Draclira's Modified Kinetic Plating;41;1500000000,00
14855;Draclira's Modified Large Armor Repairer;27;1495998000,00
14798;Draclira's Modified Large EMP Smartbomb;0;23500000000,00
14439;Draclira's Modified Mega Beam Laser;19;1456799992,00
15110;Draclira's Modified Power Diagnostic System;18;8990000000,00
15126;Draclira's Modified Reactor Control Unit;48;1099998890,00
14455;Draclira's Modified Tachyon Beam Laser;48;7499999999,00
14934;Draclira's Modified Thermal Plating;0;1500000000,00
13865;Dread Guristas 125mm Railgun;1;1300000,00
13867;Dread Guristas 150mm Railgun;0;7999999,99
13870;Dread Guristas 200mm Railgun;0;2599994,57
13873;Dread Guristas 250mm Railgun;65;24998997,99
13876;Dread Guristas 350mm Railgun;0;4400000,00
13879;Dread Guristas 425mm Railgun;40;25998999,99
13893;Dread Guristas 75mm Railgun;0;1800000,00
13969;Dread Guristas Adaptive Invulnerability Field;47;245999999,00
13937;Dread Guristas Ballistic Control System;66;94997401,79
41530;Dread Guristas Capital Flex Shield Hardener;59;427932992,00
41473;Dread Guristas Capital Remote Shield Booster;42;445994994,00
41509;Dread Guristas Capital Shield Booster;38;999999997,40
41461;Dread Guristas Capital Shield Extender;0;484000000,00
14234;Dread Guristas Cloaking Device;28;21998636,95
14230;Dread Guristas Co-Processor;22;62992999,91
13929;Dread Guristas Cruise Missile Launcher;19;47599998,97
13881;Dread Guristas Dual 150mm Railgun;44;3349999,99
13883;Dread Guristas Dual 250mm Railgun;0;4899999,00
14043;Dread Guristas EM Ward Amplifier;0;6679998,93
13965;Dread Guristas EM Ward Field;65;12144100,00
14031;Dread Guristas Explosive Deflection Amplifier;39;499000,00
13967;Dread Guristas Explosive Deflection Field;15;3700095,26
28381;Dread Guristas Heavy Assault Missile Launcher;0;0,00
13922;Dread Guristas Heavy Missile Launcher;0;84999493,72
14039;Dread Guristas Kinetic Deflection Amplifier;0;1090000,93
13968;Dread Guristas Kinetic Deflection Field;13;27999998,96
14204;Dread Guristas Large Graviton Smartbomb;0;50599999,88
13947;Dread Guristas Large Shield Booster;25;4680000,94
13926;Dread Guristas Light Missile Launcher;0;38549999,99
14210;Dread Guristas Medium Graviton Smartbomb;46;22792999,30
13949;Dread Guristas Medium Shield Booster;31;12499999,99
14212;Dread Guristas Micro Graviton Smartbomb;0;0,00
20199;Dread Guristas Multispectral ECM;23;35984341,46
33453;Dread Guristas Rapid Heavy Missile Launcher;50;23499996,00
13920;Dread Guristas Rapid Light Missile Launcher;56;69362352,57
37293;Dread Guristas Rapid Torpedo Launcher;0;690000000,00
13933;Dread Guristas Rocket Launcher;0;11500201,18
14047;Dread Guristas Shield Boost Amplifier;0;57958999,99
37825;Dread Guristas Shield Flux Coil;0;1299999,00
14214;Dread Guristas Small Graviton Smartbomb;0;3000000,00
13951;Dread Guristas Small Shield Booster;68;7189999,00
14266;Dread Guristas Stasis Webifier;38;44500000,00
14035;Dread Guristas Thermal Dissipation Amplifier;0;1350000,92
13966;Dread Guristas Thermal Dissipation Field;67;4520002,56
13924;Dread Guristas Torpedo Launcher;0;8998884,48
14246;Dread Guristas Warp Disruptor;69;56809999,99
14256;Dread Guristas Warp Scrambler;0;51658748,99
13953;Dread Guristas X-Large Shield Booster;0;8700011,00
41174;Dread Guristas XL Cruise Missile Launcher;56;390000000,00
41182;Dread Guristas XL Torpedo Launcher;21;775000000,00
20448;Dual 1000mm Railgun I;0;64250000,00
37303;Dual 1000mm Railgun II;0;316987231,70
7329;Dual 150mm 'Scout' Accelerator Cannon;68;27995,97
7331;Dual 150mm Carbide Railgun I;16;9000,00
7333;Dual 150mm Compressed Coil Gun I;0;84999,98
7327;Dual 150mm Prototype Gauss Gun;0;435885,93
567;Dual 150mm Railgun I;67;56000,00
3106;Dual 150mm Railgun II;0;1657999,00
9071;Dual 180mm 'Scout' Autocannon I;19;899999,93
489;Dual 180mm AutoCannon I;0;69999,99
2937;Dual 180mm AutoCannon II;0;1799999,00
9073;Dual 180mm Carbine Repeating Cannon I;9;595000,00
9091;Dual 180mm Gallium Machine Gun;63;25000,00
9093;Dual 180mm Prototype Automatic Cannon;51;123000,00
7409;Dual 250mm 'Scout' Accelerator Cannon;0;84999,00
7411;Dual 250mm Carbide Railgun I;68;85000,00
7413;Dual 250mm Compressed Coil Gun I;58;86661,99
7407;Dual 250mm Prototype Gauss Gun;26;199998,00
572;Dual 250mm Railgun I;0;269999,87
3114;Dual 250mm Railgun II;70;3806033,94
9247;Dual 425mm 'Scout' Autocannon I;0;221999,82
494;Dual 425mm AutoCannon I;33;224000,00
2945;Dual 425mm AutoCannon II;8;3200099,90
9249;Dual 425mm Carbine Repeating Cannon I;65;157980,00
9251;Dual 425mm Gallium Machine Gun;66;249999,00
9253;Dual 425mm Prototype Automatic Cannon;12;85999,99
9287;Dual 650mm 'Scout' Repeating Cannon I;0;344000,00
9289;Dual 650mm Carbine Repeating Cannon I;1;206966,00
9291;Dual 650mm Gallium Repeating Cannon;0;198000,00
9293;Dual 650mm Prototype Automatic Cannon;0;198987,99
495;Dual 650mm Repeating Cannon I;60;500000,00
2953;Dual 650mm Repeating Cannon II;0;3399999,00
7045;Dual Afocal Heavy Maser I;65;191998,00
6633;Dual Afocal Light Maser I;70;17000,00
5217;Dual Afocal Pulse Maser I;0;4500,00
7049;Dual Anode Heavy Particle Stream I;12;189989,00
6637;Dual Anode Light Particle Stream I;29;67249,00
5221;Dual Anode Pulse Particle Stream I;61;139998,00
20446;Dual Giga Beam Laser I;0;119899997,00
37299;Dual Giga Beam Laser II;0;309999992,50
20444;Dual Giga Pulse Laser I;47;58899999,99
37298;Dual Giga Pulse Laser II;0;299631873,00
7001;Dual Heavy Afocal Pulse Maser I;0;93998,96
7005;Dual Heavy Anode Pulse Particle Stream I;59;85899,99
461;Dual Heavy Beam Laser I;4;999999,98
2985;Dual Heavy Beam Laser II;0;3000070,07
6999;Dual Heavy Modal Pulse Laser I;0;86878,99
7003;Dual Heavy Modulated Pulse Energy Beam I;0;85900,00
460;Dual Heavy Pulse Laser I;0;392999,93
4147;Dual Heavy Pulse Laser II;0;3899998,70
452;Dual Light Beam Laser I;0;17777,73
2993;Dual Light Beam Laser II;0;514998,87
451;Dual Light Pulse Laser I;52;9998,00
3001;Dual Light Pulse Laser II;51;375455,89
7043;Dual Modal Heavy Laser I;0;184500,00
6631;Dual Modal Light Laser I;30;27700,00
5215;Dual Modal Pulse Laser I;0;10776,99
7047;Dual Modulated Heavy Energy Beam I;69;188998,00
6635;Dual Modulated Light Energy Beam I;0;378999,99
5219;Dual Modulated Pulse Energy Beam I;19;359897,96
27678;ECM Jammer Burst Projector;39;74995962,08
22611;Elara Restrained Mining Laser Upgrade;42;20999999,99
571;Electron Blaster Cannon I;0;739999,64
3122;Electron Blaster Cannon II;53;3434890,63
1197;EM Plating I;70;11998,82
1198;EM Plating II;0;181000,00
1808;EM Ward Amplifier I;38;29978,00
2553;EM Ward Amplifier II;22;924004,96
2293;EM Ward Field I;0;107900,00
2301;EM Ward Field II;0;2069988,99
11267;Energized Adaptive Nano Membrane I;0;191499,99
11269;Energized Adaptive Nano Membrane II;0;820794,99
11237;Energized Armor Layering Membrane I;0;43999,96
11239;Energized Armor Layering Membrane II;25;497980,97
11217;Energized EM Membrane I;43;88000,00
11219;Energized EM Membrane II;58;869586,90
11227;Energized Explosive Membrane I;34;97500,00
11229;Energized Explosive Membrane II;0;949974,63
11247;Energized Kinetic Membrane I;2;79999,00
11249;Energized Kinetic Membrane II;0;919992,80
11257;Energized Thermal Membrane I;0;97500,00
11259;Energized Thermal Membrane II;0;749979,86
40636;Energy Neutralization Burst Projector;48;114789997,20
19939;Enfeebling Scoped Ladar ECM;45;43000,00
34593;Entosis Link I;2;15290000,00
34595;Entosis Link II;4;153815800,00
5239;EP-S Gaussian Scoped Mining Laser;0;4999,43
14395;Estamel's Modified 350mm Railgun;0;0,00
14405;Estamel's Modified 425mm Railgun;0;1799999997,00
14767;Estamel's Modified Adaptive Invulnerability Field;0;0,00
14690;Estamel's Modified Ballistic Control System;0;8989000000,00
14782;Estamel's Modified Cloaking Device;33;9500000000,00
14774;Estamel's Modified Co-Processor;62;15000000000,00
14678;Estamel's Modified Cruise Missile Launcher;0;0,00
14415;Estamel's Modified Dual 250mm Railgun;53;1373442000,00
14746;Estamel's Modified EM Ward Amplifier;0;0,00
14755;Estamel's Modified EM Ward Field;0;5200000000,00
14722;Estamel's Modified Explosive Deflection Amplifier;0;2000000063,00
14759;Estamel's Modified Explosive Deflection Field;19;2000000000,00
14738;Estamel's Modified Kinetic Deflection Amplifier;0;3000000000,00
14751;Estamel's Modified Kinetic Deflection Field;0;0,00
14698;Estamel's Modified Large Graviton Smartbomb;69;6400000000,00
14703;Estamel's Modified Large Shield Booster;56;1290000000,00
20207;Estamel's Modified Multispectral ECM;0;3700000000,00
33454;Estamel's Modified Rapid Heavy Missile Launcher;12;4500000000,00
14714;Estamel's Modified Shield Boost Amplifier;10;1671111111,00
14730;Estamel's Modified Thermal Dissipation Amplifier;0;0,00
14763;Estamel's Modified Thermal Dissipation Field;0;2600000000,00
14683;Estamel's Modified Torpedo Launcher;0;5999999999,00
14707;Estamel's Modified X-Large Shield Booster;33;1645982000,00
4435;Eutectic Compact Cap Recharger;0;13998,00
1317;Expanded Cargohold I;18;1200,00
1319;Expanded Cargohold II;0;724998,99
18639;Expanded Probe Launcher I;25;27897,95
4260;Expanded Probe Launcher II;15;2643997,83
16357;Experimental Armor EM Hardener I;63;109966,00
16365;Experimental Armor Explosive Hardener I;0;149999,00
16373;Experimental Armor Kinetic Hardener I;13;153069,00
16381;Experimental Armor Thermal Hardener I;0;120000,00
16389;Experimental Energized Adaptive Nano Membrane I;66;134997,25
16421;Experimental Energized Armor Layering Membrane I;20;38496,00
16413;Experimental Energized EM Membrane I;0;37497,99
16405;Experimental Energized Explosive Membrane I;46;39198,00
16397;Experimental Energized Kinetic Membrane I;10;35900,00
16429;Experimental Energized Thermal Membrane I;0;38898,00
16325;Experimental Explosive Plating I;0;6447,00
33983;Experimental Hyperspatial Accelerator;0;44999999,40
34124;Experimental Jump Drive Economizer;65;43933952,81
16317;Experimental Kinetic Plating I;22;3099,00
8007;Experimental SV-2000 Rapid Light Missile Launcher;61;78990,00
16341;Experimental Thermal Plating I;0;1000,00
25713;Experimental XT-2800 Heavy Assault Missile Launcher I;0;39498,99
8001;Experimental ZW-4100 Torpedo Launcher;0;13995,88
2529;Explosive Deflection Amplifier I;0;16999,99
2531;Explosive Deflection Amplifier II;0;563999,99
2289;Explosive Deflection Field I;24;71997,97
2297;Explosive Deflection Field II;49;2395990,00
1264;Explosive Plating I;0;14504,98
1266;Explosive Plating II;7;119998,58
5849;Extruded Compact Heat Sink;44;166697,98
6176;F-12 Enduring Tracking Computer;6;8000,00
5279;F-23 Compact Remote Sensor Booster;6;23900,00
5339;F-293 Scoped Remote Tracking Computer;68;8799,95
6296;F-89 Compact Signal Amplifier;0;7002,02
6160;F-90 Compact Sensor Booster;0;20999,99
5443;Faint Epsilon Scoped Warp Scrambler;22;223997,39
5403;Faint Scoped Warp Disruptor;0;69999,33
31898;Federation Navy 100mm Steel Plates;0;3489999,98
15770;Federation Navy 100MN Afterburner;0;59444447,13
15766;Federation Navy 10MN Afterburner;17;32941998,96
15844;Federation Navy 125mm Railgun;0;3475013,46
15843;Federation Navy 150mm Railgun;0;10999999,98
31902;Federation Navy 1600mm Steel Plates;0;59999998,78
15761;Federation Navy 1MN Afterburner;43;34900000,00
15841;Federation Navy 200mm Railgun;0;39999990,69
31906;Federation Navy 200mm Steel Plates;0;9899998,97
15840;Federation Navy 250mm Railgun;0;0,00
15838;Federation Navy 350mm Railgun;24;34685580,22
31910;Federation Navy 400mm Steel Plates;67;12447999,84
15837;Federation Navy 425mm Railgun;0;79000000,00
15768;Federation Navy 500MN Microwarpdrive;0;158000102,00
15764;Federation Navy 50MN Microwarpdrive;13;79999999,01
15759;Federation Navy 5MN Microwarpdrive;10;45467032,91
15836;Federation Navy 75mm Railgun;56;2199998,98
31918;Federation Navy 800mm Steel Plates;1;24599993,97
17549;Federation Navy Adaptive Nano Plating;0;18799987,19
17832;Federation Navy Armor EM Hardener;1;9699994,36
17834;Federation Navy Armor Explosive Hardener;4;10000000,00
17836;Federation Navy Armor Kinetic Hardener;34;9982994,99
17838;Federation Navy Armor Thermal Hardener;25;23999999,00
15677;Federation Navy Co-Processor;57;71356000,07
15835;Federation Navy Dual 150mm Railgun;0;69999911,34
15834;Federation Navy Dual 250mm Railgun;16;19999999,99
15833;Federation Navy Electron Blaster Cannon;0;0,00
17555;Federation Navy EM Plating;67;2999999,88
15739;Federation Navy Energized Adaptive Nano Membrane;1;19500000,00
15733;Federation Navy Energized EM Membrane;0;998533,67
15735;Federation Navy Energized Explosive Membrane;13;5990994,99
15737;Federation Navy Energized Kinetic Membrane;28;1496599,96
15731;Federation Navy Energized Thermal Membrane;37;6745000,00
17553;Federation Navy Explosive Plating;0;9649999,98
15832;Federation Navy Heavy Electron Blaster;0;0,00
15831;Federation Navy Heavy Ion Blaster;33;15999990,00
15830;Federation Navy Heavy Neutron Blaster;0;44399998,60
15829;Federation Navy Ion Blaster Cannon;2;40000000,00
17551;Federation Navy Kinetic Plating;54;1999998,00
15746;Federation Navy Large Armor Repairer;14;67499998,98
15955;Federation Navy Large Plasma Smartbomb;66;199999960,30
15828;Federation Navy Light Electron Blaster;37;8900774,99
15827;Federation Navy Light Ion Blaster;0;0,00
15826;Federation Navy Light Neutron Blaster;69;33900538,99
15895;Federation Navy Magnetic Field Stabilizer;23;87999998,92
15745;Federation Navy Medium Armor Repairer;0;0,00
15953;Federation Navy Medium Plasma Smartbomb;23;149000000,00
15951;Federation Navy Micro Plasma Smartbomb;0;0,00
15825;Federation Navy Neutron Blaster Cannon;43;84999999,00
15967;Federation Navy Remote Tracking Computer;61;19999999,91
17520;Federation Navy Sensor Booster;70;161090175,20
15744;Federation Navy Small Armor Repairer;11;16999997,99
15949;Federation Navy Small Plasma Smartbomb;32;4992999,99
17559;Federation Navy Stasis Webifier;68;60000000,00
17557;Federation Navy Thermal Plating;42;849998,98
15792;Federation Navy Tracking Computer;0;156999000,00
41062;Federation Navy Warp Disruptor;4;169998997,00
41061;Federation Navy Warp Scrambler;28;128988897,00
4027;Fleeting Compact Stasis Webifier;0;96599,99
6861;Focused Afocal Medium Maser I;0;48999,00
6807;Focused Afocal Pulse Maser I;14;144492,98
6865;Focused Anode Medium Particle Stream I;0;797400,00
6811;Focused Anode Pulse Particle Stream I;25;1505999,99
457;Focused Medium Beam Laser I;31;189987,51
3009;Focused Medium Beam Laser II;67;1709999,98
456;Focused Medium Pulse Laser I;36;129997,83
3512;Focused Medium Pulse Laser II;0;1693996,65
6859;Focused Modal Medium Laser I;69;134993,00
6805;Focused Modal Pulse Laser I;0;599999,99
6863;Focused Modulated Medium Energy Beam I;0;3100396,49
6809;Focused Modulated Pulse Energy Beam I;51;7998999,99
6325;Fourier Compact Tracking Enhancer;0;24899,60
22619;Frigoris Restrained Ice Harvester Upgrade;40;20000000,00
19942;FZ-3a Enduring Gravimetric ECM;0;33318,93
21841;Gallente Mining Laser;0;33708,08
43662;Gallente Phenomena Generator;0;132000000,00
41151;Gallium Ample Hexa 2500mm Repeating Cannon;14;55999999,00
41157;Gallium Ample Quad 3500mm Siege Artillery;25;69999999,98
25266;Gas Cloud Harvester I;0;1724999,82
25812;Gas Cloud Harvester II;0;3874897,73
5177;Gatling Afocal Maser I;20;5800,00
5181;Gatling Anode Particle Stream I;0;16000,00
5175;Gatling Modal Laser I;0;184993,98
5179;Gatling Modulated Energy Beam I;10;168887,99
450;Gatling Pulse Laser I;51;8799,86
3017;Gatling Pulse Laser II;43;749996,96
18674;Gist A-Type 100MN Afterburner;46;41899999,99
19353;Gist A-Type 500MN Microwarpdrive;70;244999965,00
19279;Gist A-Type EM Ward Field;32;99999559,34
19275;Gist A-Type Explosive Deflection Field;0;7985897,00
19273;Gist A-Type Kinetic Deflection Field;35;17499999,99
19199;Gist A-Type Large Shield Booster;54;392099539,50
19293;Gist A-Type Shield Boost Amplifier;38;139999999,00
19277;Gist A-Type Thermal Dissipation Field;16;19900053,00
19197;Gist A-Type X-Large Shield Booster;0;544535333,00
18668;Gist B-Type 100MN Afterburner;0;34999999,99
19347;Gist B-Type 500MN Microwarpdrive;0;157499999,00
19265;Gist B-Type EM Ward Field;0;52899999,99
19269;Gist B-Type Explosive Deflection Field;60;1100022,28
19271;Gist B-Type Kinetic Deflection Field;20;13443387,97
19194;Gist B-Type Large Shield Booster;68;161699996,90
19299;Gist B-Type Shield Boost Amplifier;33;99700000,00
19267;Gist B-Type Thermal Dissipation Field;0;6700000,00
19196;Gist B-Type X-Large Shield Booster;0;348999999,00
18662;Gist C-Type 100MN Afterburner;70;37500222,55
19341;Gist C-Type 500MN Microwarpdrive;0;136098698,00
19263;Gist C-Type EM Ward Field;0;33270997,89
19259;Gist C-Type Explosive Deflection Field;51;1500000,00
19257;Gist C-Type Kinetic Deflection Field;53;10299999,97
19193;Gist C-Type Large Shield Booster;0;189999829,30
19297;Gist C-Type Shield Boost Amplifier;29;187703995,00
19261;Gist C-Type Thermal Dissipation Field;21;14500000,00
19195;Gist C-Type X-Large Shield Booster;26;345890000,00
